fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"6128","+92246,35+439619,15",SUP,MF,"75","16","70",BJ50EO10SB30EB10
"6129","+92246,90+436035,01",SUP,MF,"65","17",VIN,BJ40ES20SB30EB10
"6130","+92247,05+444620,21",SUP,MR,"85","14","50",SB60EB10BJ20EO10
"6131","+92254,09+435286,99",SUP,MR,"65","11",JIN,EB20EN20SB20BJ20BP10EO10
"6132","+92260,48+434643,97",SUP,MR,"85","9","30",EN70BP10FN10PE10
"6133","+92262,80+438875,41",SUP,R,"75","11","30",EN90FI10
"6134","+92279,57+438975,46",SUP,MR,"75","13",JIN,SB40TO20EB10BJ20BP10
"6135","+92279,59+439736,68",SUP,MF,"75","16","70",BJ50EO10SB30EB10
"6136","+92286,22+437647,78",SUP,F,"85","19",VIN,ES40BJ20EO20BP10SB10
"6137","+92295,30+439852,18",SUP,MF,"65","18",VIN,BJ40ES20FI10EB20SB10
"6138","+92297,38+444428,49",SUP,MF,"85","16",JIN,EO30BJ20BP10SB30EB10
"6139","+92298,14+433969,39",SUP,MR,"75","14",VIN,SB60EB10BJ20PE10
"6140","+92301,27+443470,39",SUP,MF,"75","17",VIN,BJ30EO30ES10SB20EB10
"6141","+92305,84+444773,00",SUP,R,"75","13","70",EN60SB40
"6142","+92310,66+438473,81",SUP,F,"85","16","70",BP30ES30BJ20EO20
"6143","+92315,91+437066,36",SUP,MF,"75","16",JIN,BJ30EO20BP10ES10SB20EB10
"6144","+92320,64+440015,85",SUP,F,"95","18","70",ES60BJ30SB10
"6145","+92326,79+433592,14",SUP,R,"75","18",VIN,PB40PR20EB10SB10TO10BJ10
"6146","+92333,19+434281,86",SUP,MR,"85","11","30",ML60SB10BP20EO10
"6147","+92333,24+437453,09",SUP,F,"75","19",VIN,BJ50EO30ES10SE10
"6148","+92333,62+437259,60",SUP,R,"85","11","30",EN70SB10FI10FN10
"6149","+92335,88+441577,80",SUP,MR,"55","17",JIN,SB30TO30EB10BJ10BP10EO10
"6150","+92336,16+435521,38",SUP,MF,"75","18",VIN,BJ50ES20SB20EB10
"6151","+92342,03+442120,06",SUP,F,"65","16",JIN,BJ40EO30BP10SB20
"6152","+92342,31+444877,25",SUP,MR,"55","14",JIN,SB60EB10BJ10BP10EO10
"6153","+92345,87+434911,41",SUP,MR,"85","12",JIN,SB50EB10TO10PE20BP10
"6154","+92351,04+436284,00",SUP,MR,"65","14",VIN,TO40SB20EB10BJ20BP10
"6155","+92354,12+434698,08",SUP,MF,"75","10","30",BJ20BP20EO20PE10SB20EB10
"6156","+92354,58+435077,53",SUP,MF,"85","9","30",BP30EO20BJ10PE10SB30
"6157","+92365,90+441423,83",SUP,R,"75","12",JIN,SB50EB30BJ10FN10
"6158","+92374,32+434168,25",SUP,MR,"75","10","30",SB50EB10FN20BP10EO10
"6159","+92377,03+445400,52",SUP,MR,"75","16",VIN,SB60EB10BJ30
"6160","+92378,25+442374,84",SUP,MF,"75","6","10",FX50FN20RX30
"6161","+92392,21+443024,55",SUP,R,"75","19",VIN,SB70EB10TO10BJ10
"6162","+92402,50+438763,93",SUP,R,"85","7","30",EN70SB10FI10FN10
"6163","+92405,81+444116,58",SUP,F,"95","18",JIN,ES50BJ40EO10
"6164","+92410,75+434551,89",SUP,MR,"85","8","30",SB50EB10TO10BJ20EO10
"6165","+92415,98+441985,68",SUP,F,"85","18","70",BP50BJ20EO20PE10
"6166","+92420,38+441064,12",SUP,R,"75","7","30",EN90FX10
"6167","+92426,51+436477,28",SUP,MR,"75","15",VIN,TO40SB20EB10BP20EO10
"6168","+92443,56+437607,40",SUP,R,"35","11","30",EB60SB40
"6169","+92465,32+437954,83",SUP,MF,"85","17",VIN,BJ30ES20EO10SB20TO20
"6170","+92467,85+442622,23",SUP,R,"65","14",VIN,SB40TO40BP10FN10
"6171","+92497,29+436697,14",SUP,F,"75","17",JIN,BJ30EO30BP10ES10EB10SB10
"6172","+92498,26+435077,69",SUP,MF,"75","13",JIN,PE30BJ10BP10EO10SB30TO10
"6173","+92503,71+437839,60",SUP,F,"85","20",VIN,BJ30EO30ES30SB10
"6174","+92504,56+435865,09",SUP,MR,"95","12",JIN,SB30TO20EB10BJ20BP20
"6175","+92513,12+435233,40",SUP,MF,"65","15",JIN,BJ40BP10EO10TO20EB10SB10
"6176","+92517,76+441429,69",SUP,R,"75","7","30",EN90FX10
"6177","+92518,23+439270,58",SUP,F,"65","18",VIN,BJ50EO20ES10SB20
"6178","+92518,91+434870,42",SUP,MR,"75","9",JIN,SB30TO20EB10BP20BJ10FN10
"6179","+92523,78+440538,69",SUP,R,"75","10","30",EV100
"6180","+92528,03+438697,77",SUP,MM,"65","5","10",RX50FX30FN20
"6181","+92534,86+434476,57",SUP,MR,"75","11",JIN,EN30SB30RX10BP20BJ10
"6182","+92539,17+438565,28",SUP,MF,"75","16",JIN,EO30BP20BJ10ES10SB30
"6183","+92540,76+443344,23",SUP,MF,"75","19",VIN,BJ30EO30ES10SB20EB10
"6184","+92542,18+434617,78",SUP,MR,"55","15",VIN,SB50EB10BJ30FI10
"6185","+92543,81+444242,99",SUP,MF,"75","18",VIN,BJ40ES20EO10SB30
"6186","+92553,72+441786,74",SUP,R,"85","14","30",EV90FI10
"6187","+92558,17+442881,21",SUP,MR,"65","18",VIN,SB60EB10BJ20EO10
"6188","+92566,84+436842,75",SUP,MF,"75","19",JIN,BJ40EO20ES10SB20EB10
"6189","+92569,34+443611,71",SUP,MF,"85","20",VIN,ES30BJ20EO20SB20EB10
"6190","+92576,68+438428,86",SUP,R,"85","14","50",SB80EB20
"6191","+92576,84+433786,58",SUP,F,"85","11","30",BP30EO30BJ10FN10SB20
"6192","+92582,03+439741,93",SUP,F,"75","20",VIN,BJ50ES30SB20
"6193","+92606,81+437070,80",SUP,F,"85","19",JIN,ES40BJ30EO20BP10
"6194","+92619,21+434279,05",SUP,MF,"65","12",JIN,PE40BP20EO10SB30
"6195","+92630,16+444600,69",SUP,MF,"85","17",VIN,BJ40EO20SB30EB10
"6196","+92637,91+439094,27",SUP,MR,"75","12","30",EN70BP10EO10PE10
"6197","+92644,00+435443,04",SUP,MR,"75","18",VIN,PB30SB30EB10BP30
"6198","+92652,35+434407,51",SUP,MR,"65","7",JIN,SB50EB10EN10BJ10BP10EO10
"6199","+92652,40+438901,98",SUP,R,"85","8","30",SB80BP10EO10
"6200","+92658,97+437861,84",SUP,F,"95","20",VIN,EO40BJ30ES20SB10
"6201","+92660,36+439667,31",SUP,R,"75","15","30",EV100
"6202","+92666,66+442721,15",SUP,MR,"75","17","90",SB60EB10BJ20EO10
"6203","+92667,97+434884,70",SUP,R,"35","15",VIN,TO50SB30BJ20
"6204","+92675,94+438774,04",SUP,MF,"25","5","10",FX50FN10RX40
"6205","+92676,90+441998,59",SUP,MM,"55","16",JIN,SB40EB10BJ30EO10FO10
"6206","+92681,22+440662,81",SUP,R,"55","8","30",EV100
"6207","+92682,19+435638,93",SUP,MR,"95","12","30",EV60PE20BP10EO10
"6208","+92694,02+440955,42",SUP,R,"55","14",JIN,SB60TO30EB10
"6209","+92695,87+433891,81",SUP,MF,"75","17",VIN,BJ40ES20BP10SB20EB10
"6210","+92708,64+435873,44",SUP,F,"85","18",VIN,BJ40ES40EO10SE10
"6211","+92708,94+433312,13",SUP,MR,"85","12",JIN,SB40EB10PB10TO10BJ10BP10PE10
"6212","+92709,59+436257,25",SUP,MR,"85","14",JIN,SB40EB10TO10BJ20BP20
"6213","+92711,07+443105,60",SUP,MF,"75","17",VIN,BJ30EO30SB30EB10
"6214","+92715,87+434156,23",SUP,MF,"85","9","30",BP30BJ10EO10PE10SB30RX10
"6215","+92719,22+439240,36",SUP,F,"75","18",VIN,BJ50ES30SB20
"6216","+92721,95+433635,54",SUP,F,"55","19",VIN,ES60BJ30SE10
"6217","+92753,25+445188,93",SUP,R,"65","15",VIN,SB80EB10BJ10
"6218","+92761,99+437456,06",SUP,F,,"3","10",FNFX
"6219","+92767,76+436463,24",SUP,MM,"65","14",JIN,SB30TO20BP30BJ10EO10
"6220","+92774,31+434393,32",SUP,MR,"65","15",JIN,SB60EB10BJ30
"6221","+92775,44+439662,53",SUP,R,"75","17","50",EB100
"6222","+92788,46+444877,66",SUP,R,"75","21","90",EN40SB30EB20FX10
"6223","+92790,34+441545,49",SUP,R,"65","16","30",EV100
"6224","+92790,64+445638,84",SUP,R,"75","15",JIN,SB80EB10FI10
"6225","+92792,41+438991,10",SUP,MR,"75","13",JIN,SB40TO20EB10BJ20EO10
"6226","+92795,81+436128,69",SUP,MF,"85","18",VIN,BJ40ES30SB30
"6227","+92795,93+440552,37",SUP,R,"75","16",JIN,SB60TO30BJ10
"6228","+92802,47+442504,86",SUP,MR,,"3","10",RZRXFX
"6229","+92806,39+433481,07",SUP,MR,"85","10","30",EB40EN30PE20BP10
"6230","+92807,05+436593,06",SUP,F,"95","20","70",EO40BP30ES20SE10
"6231","+92821,34+442644,43",SUP,MR,"75","17",JIN,SB50EB20BJ20EO10
"6232","+92821,74+439639,58",SUP,R,"75","17","50",EB100
"6233","+92827,43+443760,77",SUP,MR,"75","21",VIN,SB40EB20BJ20EO10ES10
"6234","+92834,81+435883,71",SUP,F,"75","18",VIN,ES50BJ40SE10
"6235","+92841,86+439813,69",SUP,R,"75","17","50",EB100
"6236","+92851,25+444437,79",SUP,R,"75","8","10",EB50SB30FN10FX10
"6237","+92852,91+441424,57",SUP,F,"65","18",JIN,BJ50EO40SE10
"6238","+92856,38+439743,78",SUP,R,"75","17","50",EB100
"6239","+92860,45+434010,37",SUP,MR,"65","15",VIN,TO50SB20BJ20FX10
"6240","+92875,57+435551,78",SUP,MF,,"3","10",RZFXFN
"6241","+92878,34+439843,04",SUP,R,"75","17","50",EB100
"6242","+92880,06+439261,77",SUP,F,"95","10","30",BP30FN30EO20EB10SB10
"6243","+92883,10+440458,92",SUP,R,"75","5","10",RZ80FX20
"6244","+92887,97+435754,45",SUP,F,"85","18",VIN,BJ40ES40EO10SE10
"6245","+92893,11+444232,78",SUP,F,"85","21",VIN,ES80BJ10EO10
"6246","+92912,91+441872,61",SUP,MR,"75","18",JIN,SB40EB20BJ30EO10
"6247","+92923,67+439340,73",SUP,MR,"75","15","50",SB40EB30EO20BP10
"6248","+92925,27+433696,18",SUP,MF,"75","18",VIN,BJ50ES20SB20RX10
"6249","+92938,21+433236,51",SUP,MF,"95","14","30",FP50BJ10EO10SB30
"6250","+92938,81+436862,27",SUP,R,"85","14","30",ML100
"6251","+92944,58+435374,42",SUP,R,"85","10","30",EV80EO10PE10
"6252","+92966,86+444094,72",SUP,F,"85","8","10",EO50BP30FN10SE10
"6253","+92968,80+435852,90",SUP,R,"75","10","30",EB80BP20
"6254","+92984,59+439288,31",SUP,MR,"75","11","30",EN70BP20PE10
"6255","+92993,23+436167,82",SUP,MF,"75","21",VIN,BJ40BP20SB30EB10
"6256","+92995,55+442893,66",SUP,MR,"65","23","90",SB50EB20BJ20FX10
"6257","+93004,33+443973,49",SUP,F,"75","21",VIN,BJ30EO30ES20SB20
"6258","+93014,75+433365,07",SUP,F,"75","12",JIN,ES40BJ30BP10EO10SE10
"6259","+93015,06+433077,09",SUP,F,"75","10","30",EO30BP20FN20BJ10SB20
"6260","+93016,34+436554,26",SUP,F,"85","5","10",FX90FN10
"6261","+93030,26+435301,26",SUP,F,"85","7","30",PE40EO30BP10FN10SE10
"6262","+93031,39+441316,37",SUP,MF,"75","19",JIN,EO40BJ20BP10EB20SB10
"6263","+93035,75+445182,78",SUP,MR,"85","18",VIN,SB40EB20BJ20EO10FI10
"6264","+93045,33+443108,33",SUP,MF,"85","6","10",FX60RX40
"6265","+93048,87+434717,95",SUP,R,"75","13","70",SB50EB20EN10PB10TO10
"6266","+93049,44+443182,48",SUP,MF,"85","6","10",FX60RX40
"6267","+93049,46+443794,50",SUP,MM,"65","5","10",RX50FX40FN10
"6268","+93050,73+435726,43",SUP,F,"65","17",JIN,EO40BJ30ES20FI10
"6269","+93072,84+436709,77",SUP,R,"75","21","70",EB70SB20FI10
"6270","+93075,39+436285,36",SUP,MR,"85","20","70",EB30SB30TO10BJ20EO10
"6271","+93086,54+441119,68",SUP,R,"85","18","30",EV90EO10
"6272","+93086,70+434113,52",SUP,R,"75","14","70",SB40PB30EB10EN10TO10
"6273","+93088,27+445813,80",SUP,MM,"65","18",VIN,SB30EB20BJ30EO20
"6274","+93095,20+442433,96",SUP,MR,"75","10",JIN,SB50EB10BP10EO10FN10PE10
"6275","+93097,47+444692,47",SUP,MR,"85","20",VIN,SB40EB10EN10BJ20BP10EO10
"6276","+93098,36+443057,81",SUP,MF,"85","6","10",FX60RX40
"6277","+93102,27+435189,37",SUP,MR,"75","9","30",EN60SB10BP10EO10PE10
"6278","+93111,89+432876,79",INF,MR,"65","17","70",TO30EB20SB20BP20EO10
"6279","+93111,89+432876,79",SUP,R,"45","27","120",PB100
"6280","+93120,25+444998,31",SUP,R,"55","20","90",SB60EB20EN10FX10
"6281","+93127,16+440488,68",SUP,R,"75","12",VIN,EB40TO30SB20FI10
"6282","+93130,57+442150,79",SUP,R,"45","6","10",RX80FX20
"6283","+93141,36+441692,63",SUP,F,"65","16",JIN,BJ50EO20BP10SB20
"6284","+93145,91+432757,17",SUP,R,"75","18","70",SB40TO40EB10FX10
"6285","+93147,28+442655,47",SUP,MR,,"3","10",RZRXFX
"6286","+93152,22+433195,67",SUP,R,"75","10","10",EB90FX10
"6287","+93157,79+442908,65",SUP,MR,"45","18",VIN,SB40EB20BJ20EO20
"6288","+93160,66+439924,69",SUP,R,"75","16","50",EB100
"6289","+93161,59+443195,87",SUP,R,"55","23","90",SB60EB30FX10
"6290","+93162,63+445618,20",SUP,R,"65","21","70",SB70EB20FX10
"6291","+93163,58+434429,21",SUP,R,"75","15","70",EN50SB30EB10TO10
"6292","+93172,09+436159,01",SUP,F,"95","20","70",BJ40BP20ER10PE10EB10SB10
"6293","+93199,76+444234,82",SUP,F,"75","20",VIN,BJ50EO30EB10SB10
"6294","+93205,81+435820,55",SUP,R,"85","12","30",EB90FI10
"6295","+93221,09+435282,73",SUP,R,"85","14","30",EB70SB10EO10FI10
"6296","+93230,56+432899,24",SUP,R,"85","10","10",EB70SB20FX10
"6297","+93247,42+440546,74",SUP,F,"25","20",VIN,BJ60BP30EO10
"6298","+93248,98+440962,06",SUP,R,"85","18","30",EV100
"6299","+93265,37+436326,05",SUP,R,"65","4","10",RZ80RX10FX10
"6300","+93265,50+444506,44",SUP,MF,"55","17",VIN,ES30BJ20EO20SB20EB10
"6301","+93267,22+436560,39",SUP,MR,"75","20","70",EB40SB20BP20PE20
"6302","+93267,60+443517,04",SUP,MF,"85","6","10",FX60RX40
"6303","+93275,33+444082,22",SUP,F,"65","5","10",FX70FN10RX20
"6304","+93298,21+442294,50",SUP,R,"65","13",JIN,SB50EB20TO20FI10
"6305","+93310,19+443190,31",SUP,MR,"65","6","10",RX70FX20FN10
"6306","+93314,33+443926,04",SUP,MR,"45","4","10",RX60FX30FN10
"6307","+93314,86+440792,41",SUP,R,"85","11","30",EV80SB20
"6308","+93316,99+441570,76",SUP,F,"85","5","10",FX70FN10RX20
"6309","+93342,71+445227,25",SUP,MR,"85","20",VIN,SB50EB20BJ20ER10
"6310","+93344,61+434352,88",SUP,MR,"65","5","10",RX70FX30
"6311","+93346,44+435862,84",SUP,R,"65","19","70",EB60SB20BJ10EO10
"6312","+93351,19+434065,84",INF,R,"35","17","70",SB80EN10EO10
"6313","+93351,19+434065,84",SUP,F,"65","22","70",PE100
"6314","+93354,90+439666,82",SUP,R,"85","20","50",EV100
"6315","+93355,66+439832,54",SUP,R,"45","9","30",SB80EB10FX10
"6316","+93375,87+435614,09",SUP,F,"65","19",JIN,ES50BJ30BP10RX10
"6317","+93380,60+441853,68",SUP,R,"65","16",VIN,TO50SB30EB20
"6318","+93380,81+444037,13",SUP,MF,"65","17",VIN,BJ40EO20BP10SB20EB10
"6319","+93386,48+432961,76",SUP,F,"85","21",VIN,ES70BJ20EO10
"6320","+93387,05+440674,53",SUP,R,,"2","10",RZRX
"6321","+93396,81+441700,62",SUP,R,"65","19",JIN,SB60EB20BJ20
"6322","+93400,99+435139,79",SUP,MF,"85","18",JIN,BJ20EO20ES10FI10EB20SB20
"6323","+93401,01+440385,23",SUP,R,"75","10","30",EN90FI10
"6324","+93411,41+435385,72",SUP,F,"65","19",JIN,BJ50EO30BP10ES10
"6325","+93433,56+442234,32",SUP,R,"85","16",JIN,EB40SB40BP10EO10
"6326","+93439,39+433187,96",SUP,MR,"75","21",VIN,SB30EB20TO10BJ30ER10
"6327","+93464,12+444883,05",SUP,R,"35","21","90",SB60EB30BJ10
"6328","+93466,84+442962,64",SUP,R,"75","16","50",EV80EB10SB10
"6329","+93478,17+441412,97",SUP,R,"65","6","10",RZ80RX10FX10
"6330","+93480,54+440563,83",SUP,MF,"75","9","30",EO40BP10FN10SB30EB10
"6331","+93491,63+433813,04",SUP,F,"95","13","30",BP30PE30EO20FN10SB10
"6332","+93493,67+434382,33",SUP,R,"85","12","30",EV100
"6333","+93500,44+443886,32",SUP,MF,"75","21",VIN,BJ40EO30EB20SB10
"6334","+93510,34+440977,56",SUP,R,"75","18","30",EV100
"6335","+93511,52+434743,51",SUP,R,"75","14","70",EN50SB30RX10FI10
"6336","+93516,06+433640,85",SUP,F,"85","14",JIN,BP40PE30ER10FN10RX10
"6337","+93521,99+442453,24",SUP,R,"35","6","10",RX90FX10
"6338","+93522,50+436729,07",SUP,R,"75","17","50",EB60SB30FI10
"6339","+93524,91+444020,92",SUP,MR,"55","4","10",RZ60RX10FX30
"6340","+93526,99+445486,76",SUP,MR,,"2","10",RXFX
"6341","+93535,30+437530,78",SUP,MF,"25","5","10",FX60RX40
"6342","+93545,62+434901,87",SUP,R,"75","15","70",SB50EB30EN10FI10
"6343","+93556,17+442190,88",SUP,MF,"65","13",JIN,BJ20BP20EO20SB30EB10
"6344","+93559,04+440374,84",SUP,MR,,"1","10",RZFX
"6345","+93576,56+444202,50",SUP,MF,"85","20",VIN,BJ40EO30SB20EB10
"6346","+93582,31+444552,66",SUP,R,"65","20","90",SB50EB30EN20
"6347","+93583,95+441980,09",SUP,R,"65","12","30",EB40SB40FN10FX10
"6348","+93605,72+440048,96",SUP,R,"65","13",JIN,SB60EB20PE20
"6349","+93607,56+434268,84",SUP,MR,"85","13","30",SB50EN20BP20EO10
"6350","+93609,56+444892,46",SUP,R,"35","21","90",SB60EB30BJ10
"6351","+93610,78+441256,61",SUP,R,"55","20","70",SB60EB20BP20
"6352","+93611,57+443322,81",SUP,F,"85","14","50",EO50BP20BJ10SB20
"6353","+93614,15+435658,98",SUP,R,"75","19","50",EB80SB20
"6354","+93629,36+442841,27",SUP,R,,"1","10",RZ
"6355","+93642,37+434560,55",SUP,R,"65","20","70",SB50EB20TO10FI10FX10
"6356","+93642,65+438280,57",SUP,R,"75","16","50",EB70SB10TO10FI10
"6357","+93653,18+433478,82",SUP,R,"75","14","70",SB30EB20EN10PB10PR10TO10FI10
"6358","+93660,63+432792,91",SUP,F,"85","21",VIN,BJ40ES30EO10RX10SB10
"6359","+93662,14+439264,45",SUP,MR,"55","16","30",EB70EO20FI10
"6360","+93667,27+442543,60",SUP,R,"75","16","30",EV70SB20FI10
"6361","+93678,61+439829,80",SUP,R,"75","10","30",EN60EV40
"6362","+93701,24+443039,67",SUP,R,"65","18","30",EB70SB30
"6363","+93704,44+444241,07",SUP,MF,"75","20",VIN,BJ40EO30SB20EB10
"6364","+93705,48+443773,06",SUP,R,"75","18","70",EN50SB30EB10FX10
"6365","+93706,33+443879,28",SUP,MR,"65","20",VIN,SB40EB20BJ30EO10
"6366","+93708,89+445248,54",SUP,R,"75","19","70",SB50EB20EN10BJ10EO10
"6367","+93713,54+442734,36",SUP,R,"85","15","30",EV60SB30EB10
"6368","+93718,38+441144,73",SUP,MM,"65","5","10",RX50FX40FN10
"6369","+93719,59+434957,96",SUP,R,"85","13","30",EV90FI10
"6370","+93719,73+440737,92",SUP,MF,"85","14",JIN,EO40BJ10BP10ES10SB20EB10
"6371","+93726,03+438404,78",SUP,F,"75","9","30",PE70BP20SE10
"6372","+93737,10+435199,48",SUP,F,"85","19",JIN,EO40BP30PE10EB10SB10
"6373","+93739,67+442058,18",SUP,MF,"75","16",JIN,EO40BJ20EB20SB20
"6374","+93740,47+432609,87",SUP,MR,"75","21",VIN,SB40EB20TO10BJ10ER10FI10
"6375","+93744,83+440441,33",SUP,R,"75","15","30",EV60EN20SB10FI10
"6376","+93772,63+440230,28",SUP,R,"25","10",JIN,SB50EB30BP10PE10
"6377","+93775,28+441680,73",SUP,MR,"65","8","30",SB50EB10BP20EO10FN10
"6378","+93778,16+443583,20",SUP,MF,"85","20",VIN,EO40BJ20BP10SB20EB10
"6379","+93782,58+435355,57",SUP,R,"85","15",JIN,SB70EB30
"6380","+93797,94+444562,75",SUP,R,"55","20","90",SB60EB20EN10FX10
"6381","+93803,62+439599,92",SUP,F,"95","19",JIN,ES70BJ20EO10
"6382","+93805,95+444212,43",SUP,MR,"75","20",VIN,SB50EB10BJ20EO20
"6383","+93807,95+445366,90",SUP,MF,"85","20",VIN,BJ30EO20BP10EB20SB20
"6384","+93813,83+439857,92",SUP,MR,"45","4","10",RZ70FX30
"6385","+93832,11+433869,49",SUP,F,"65","16",JIN,EO40BJ20ES10FI10EB10SB10
"6386","+93839,89+445130,53",SUP,MM,"75","21",VIN,SB30EB20BJ20EO20BP10
"6387","+93846,51+442913,39",SUP,R,"65","16","30",EB50SB40FI10
"6388","+93850,24+443079,53",SUP,F,"75","16",JIN,EO40BJ20ES20FI10RX10
"6389","+93854,02+441028,51",SUP,R,"75","9","30",EV80SB10FI10
"6390","+93854,41+437788,41",SUP,F,"95","18",JIN,ES40BJ20EO20BP10RX10
"6391","+93889,64+441597,05",SUP,R,"75","8","30",EN40SB30EV20FX10
"6392","+93896,99+441349,22",SUP,R,"75","17",JIN,SB60EB40
"6393","+93912,58+438795,82",SUP,F,"85","18",JIN,ES90BJ10
"6394","+93913,56+434288,54",SUP,MR,"75","18",JIN,SB40EB20EO30BJ10
"6395","+93916,60+438439,26",SUP,R,"65","4","10",RZ80RX10FX10
"6396","+93923,71+442418,35",SUP,R,"65","10",JIN,EB50SB40FI10
"6397","+93923,80+432801,77",SUP,MR,"65","18",VIN,SB40EB20TO10BJ20EO10
"6398","+93937,28+435217,50",SUP,F,"65","5","10",FX80RX20
"6399","+93955,70+439891,87",SUP,R,"65","18",VIN,SB40EB30TO20FX10
"6400","+93964,04+433217,22",SUP,R,"75","15",JIN,EN30EB20PB20SB20PR10
"6401","+93973,83+434093,71",SUP,F,"65","14",JIN,BJ30EO30BP10ES10FN10RX10
"6402","+93975,60+437680,46",SUP,R,"55","5","10",RZ70RX10FX20
"6403","+93988,97+437223,06",SUP,R,"45","12",JIN,EB80SB10FX10
"6404","+93992,80+441935,30",SUP,F,"85","18",JIN,ES60EO10FI10EB10SB10
"6405","+94010,63+439593,37",SUP,MR,"65","16",VIN,EB30SB30TO10BJ10BP10EO10
"6406","+94012,03+434868,66",SUP,MF,"75","8","30",BP20PE20EO10FN10SB40
"6407","+94016,23+443442,28",SUP,F,"85","15",JIN,EO40BJ20BP20EB10SB10
"6408","+94032,05+440849,30",SUP,MR,"75","17",JIN,SB40EB30BJ20EO10
"6409","+94033,02+444644,24",SUP,R,"65","21","90",SB50EB30EN10FX10
"6410","+94035,70+442653,02",SUP,R,"65","15","30",EB70SB20FI10
"6411","+94037,50+434667,58",SUP,R,"85","19","50",EV100
"6412","+94037,92+436332,68",SUP,F,"85","20",VIN,BJ40ES30EO10EB10SB10
"6413","+94049,83+433867,46",SUP,R,"85","15","30",PR80SB20
"6414","+94067,67+440397,14",SUP,R,"75","18","70",SB40EB30TO20FI10
"6415","+94087,15+439997,79",SUP,R,"75","11","30",EN90FI10
"6416","+94088,02+436205,24",SUP,F,"85","20",VIN,BJ40ES30EO10EB10SB10
"6417","+94089,82+437679,24",SUP,R,"85","15","30",EB80SB10FI10
"6418","+94089,83+435213,41",SUP,R,,"3","10",RZ
"6419","+94098,10+438233,47",SUP,F,"55","16",JIN,BJ50BP20EO10SE10TO10
"6420","+94101,15+438486,71",SUP,MR,"85","16","50",EB50SB10EO20PE20
"6421","+94106,78+436078,76",SUP,F,"85","20",VIN,BJ40ES30EO10EB10SB10
"6422","+94114,17+443723,49",SUP,MF,"75","20",VIN,BJ40EO20EB20SB20
"6423","+94121,20+438888,91",SUP,R,"75","17","30",EB80EO10FI10
"6424","+94126,55+433738,32",SUP,R,"75","8","30",EN90FI10
"6425","+94127,24+433547,50",SUP,R,"75","8","30",EN80SB10FI10
"6426","+94128,09+438069,16",SUP,MR,"65","8","30",SB40EB10TO10BP20FN10FT10
"6427","+94128,88+444870,77",SUP,R,"75","20","90",EN80EB10SB10
"6428","+94140,23+439167,94",SUP,MF,"85","18","50",BJ20EO20ES20BP10EB30
"6429","+94144,47+443067,25",SUP,F,"75","16",JIN,EO40BJ20ES20FI10RX10
"6430","+94145,03+444978,85",SUP,R,"45","17",VIN,EB60SB20BJ10FX10
"6431","+94145,26+440670,38",SUP,R,"75","10","30",EN80RZ10FI10
"6432","+94174,73+437640,52",SUP,F,"75","20",VIN,BJ30EO30BP20ES20
"6433","+94178,62+441615,64",SUP,MR,"65","20","70",SB60EB10EO20BJ10
"6434","+94184,18+432956,76",SUP,MR,"85","18",VIN,PB30EB20SB20EO20FI10
"6435","+94187,62+442929,60",SUP,R,"75","9","30",EN80ML10RX10
"6436","+94196,54+440116,27",SUP,F,"65","18",JIN,BJ40EO30ES20SE10
"6437","+94197,47+436748,60",SUP,F,"65","13",JIN,BP30BJ20ER10FN10PE10EB10SB10
"6438","+94199,08+436469,01",SUP,F,"55","21",VIN,BJ70ER10EB10SB10
"6439","+94199,67+442411,12",SUP,R,"75","16","30",EV80SB20
"6440","+94202,37+437089,88",SUP,MR,"75","12","30",EB50SB20EO20BP10
"6441","+94202,97+444243,87",SUP,R,"65","19","90",SB70EB20EN10
"6442","+94210,42+433171,53",SUP,R,"75","18",VIN,SB40EB20PB20EO10FI10
"6443","+94235,71+440322,27",SUP,F,"45","17",JIN,BJ40ES40EO10FI10
"6444","+94237,37+437972,81",SUP,MM,"65","18",JIN,SB30EB20BJ20BP20ES10
"6445","+94248,47+435977,69",SUP,F,"85","20",VIN,BJ40ES30EO10EB10SB10
"6446","+94248,78+441421,94",SUP,MF,"45","14",JIN,EO30BP20ES20SB20EB10
"6447","+94251,93+442759,37",SUP,R,"75","16","50",EB50SB30PE20
"6448","+94252,91+433408,10",SUP,R,"75","11","30",EN40ML30SB20FI10
"6449","+94273,74+434255,66",SUP,MR,"85","16","70",SB50EB10PE30BP10
"6450","+94299,22+435667,30",SUP,R,,"3","10",RXRZ
"6451","+94304,56+435258,95",SUP,F,"85","21",VIN,PE40BP30ES20SE10
"6452","+94306,62+439895,45",SUP,MF,"55","17",JIN,BJ40ES20EO10SB20EB10
"6453","+94307,66+438581,94",SUP,F,"95","10","30",BP40PE20EO10FN10EB10SB10
"6454","+94308,46+436179,76",SUP,MF,"85","20",VIN,BJ50ER10EB20SB20
"6455","+94316,40+438813,79",SUP,R,"65","5","10",RZ70RX10FX20
"6456","+94316,70+438722,00",SUP,R,"55","17",VIN,EB40SB30TO20FI10
"6457","+94329,25+443905,74",SUP,R,"65","20","90",SB60EB20BJ10FX10
"6458","+94341,56+441352,28",SUP,R,"75","19","70",SB70EB10EO10FX10
"6459","+94353,68+437859,36",SUP,R,"85","15","30",EB80SB10FI10
"6460","+94365,63+445623,79",SUP,MM,"85","17",JIN,SB30EB20BJ40EO10
